station,file,rmse_albedo,r2_albedo,n_albedo,rmse_totalheight,r2_totalheight,n_totalheight,bw_rmse,bw_r2,bs_rmse,bs_r2,ba_rmse,ba_r2,Start_from_restart_file,Stake_evaluation,WRF_simulation,Compression_level,Slurm_use,Full_field,Force_use_TP,Force_use_N,Tile_of_glacier_of_interest,Time_step_input_file_seconds,Max_layers,Z_measurement_height,Stability_correction,Albedo_method,Densification_method,Penetrating_method,Roughness_method,Saturation_water_vapour_method,Initial_snowheight,Initial_snow_layer_heights,Initial_glacier_height,Initial_glacier_layer_heights,Initial_top_density_snowpack,Initial_bottom_density_snowpack,Temperature_bottom,Const_init_temp,Center_snow_transfer_function,Spread_snow_transfer_function,Multiplication_factor_for_RRR_or_SNOWFALL,Minimum_snow_layer_height,Minimum_snowfall,Remesh_method,First_layer_height_log_profile,Layer_stretching_log_profile,Merge_max,Density_threshold_merging,Temperature_threshold_merging,Density_fresh_snow,Albedo_fresh_snow,Albedo_firn,Albedo_ice,Albedo_mod_snow_aging,Albedo_mod_snow_depth,t_star_wet,t_star_dry,t_star_K,t_star_cutoff,Roughness_fresh_snow,Roughness_ice,Roughness_firn,Aging_factor_roughness,Snow_ice_threshold,lat_heat_melting,lat_heat_vaporize,lat_heat_sublimation,spec_heat_air,spec_heat_ice,spec_heat_water,k_i,k_w,k_a,water_density,ice_density,air_density,sigma,zero_temperature,Surface_emission_coeff
B16,B16_stageB/output/B16_S01_ms0007697_mrrr9323_afs087682_aice0330_afirn0550_aging30_062_20010402-20201010.nc,0.12763947619035781,-0.3097900437329104,163368,0.6850206949589016,0.9833119364224551,63868,0.945234295110419,-7.381107722289904,0.5804545618852481,-1.2920929066253284,1.2352163811383914,-3.1543036664120656,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9323,0.001,0.007697,log_profile,0.01,1.2,1,5,0.01,300.0,0.87682,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0007722_mrrr10759_afs092345_aice0330_afirn0550_aging30_038_20010402-20201010.nc,0.1484201279626028,-0.7709947008719695,163368,0.5561052041581173,0.9976110424253785,63868,0.7113510333577309,-3.7466850373122425,0.7426589859478806,-2.7521020355391173,0.9049195634639347,-1.2296264537720094,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0759,0.001,0.007722,log_profile,0.01,1.2,1,5,0.01,300.0,0.92345,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0007728_mrrr8473_afs091622_aice0330_afirn0550_aging30_003_20010402-20201010.nc,0.14112332033649297,-0.6011397158988638,163368,0.60246057846928,0.9748176474849152,63868,1.0993618854383937,-10.337148465633666,0.5429535082765954,-1.0054925221726498,1.371486622114634,-4.121477926833662,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8473,0.001,0.007728,log_profile,0.01,1.2,1,5,0.01,300.0,0.91622,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0007797_mrrr9240_afs09086_aice0330_afirn0550_aging30_022_20010402-20201010.nc,0.13870006149495626,-0.5466247850772055,163368,0.6300691697818235,0.9890550442231855,63868,0.9662517894953474,-7.7579629661309255,0.5679551949324245,-1.1944410170414792,1.1544766232610129,-2.628962167646692,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.924,0.001,0.007797,log_profile,0.01,1.2,1,5,0.01,300.0,0.9086,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0007867_mrrr11337_afs086915_aice0330_afirn0550_aging30_072_20010402-20201010.nc,0.12609251556054715,-0.27823373851484456,163368,0.7020095143939442,0.9961712760602482,63868,0.6505694138595745,-2.9701760446337246,0.7151659945172446,-2.47944095958376,0.9604714225361735,-1.51177682438633,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1337,0.001,0.007867,log_profile,0.01,1.2,1,5,0.01,300.0,0.86915,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0007900_mrrr11603_afs091251_aice0330_afirn0550_aging30_126_20010402-20201010.nc,0.14414788375971443,-0.6705066163830296,163368,0.6211801642474812,0.9977292359091021,63868,0.6211919678082908,-2.619713062277253,0.784368533689848,-3.1853914751992294,0.9556028549641857,-1.4863772934390007,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1603,0.001,0.0079,log_profile,0.01,1.2,1,5,0.01,300.0,0.91251,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0007941_mrrr10494_afs091582_aice0330_afirn0550_aging30_100_20010402-20201010.nc,0.1432106262712098,-0.648853787662691,163368,0.5582073272297755,0.9969398462013012,63868,0.7673159322424443,-4.522947482465257,0.6882049272147822,-2.222042873232201,0.9233800033168542,-1.3215235005089676,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0494,0.001,0.007942,log_profile,0.01,1.2,1,5,0.01,300.0,0.91582,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0007953_mrrr11550_afs088548_aice0330_afirn0550_aging30_015_20010402-20201010.nc,0.13195275000167517,-0.3998082530865643,163368,0.6753821937956954,0.9969365249959747,63868,0.6308569271265272,-2.7332255917663337,0.7436716860395087,-2.762341849089637,0.9561533939926429,-1.4892430070366651,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.155,0.001,0.007954,log_profile,0.01,1.2,1,5,0.01,300.0,0.88548,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008045_mrrr9776_afs091354_aice0330_afirn0550_aging30_102_20010402-20201010.nc,0.1415178667616807,-0.6101050240104291,163368,0.6366814311260163,0.9922665209888387,63868,0.8942297941077936,-6.501027424252272,0.5946517406258257,-1.405587445664898,1.0535403131458327,-2.022139244077426,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9776,0.001,0.008045,log_profile,0.01,1.2,1,5,0.01,300.0,0.91354,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008064_mrrr11504_afs087335_aice0330_afirn0550_aging30_099_20010402-20201010.nc,0.1272370743907725,-0.3015444591031149,163368,0.6997685645421384,0.9963378337067087,63868,0.6439926010224241,-2.8903102486191132,0.7176347567961796,-2.503504572517124,0.9571631607731079,-1.494503422698469,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1504,0.001,0.008065,log_profile,0.01,1.2,1,5,0.01,300.0,0.87335,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008095_mrrr8756_afs088286_aice0330_afirn0550_aging30_087_20010402-20201010.nc,0.12869874928125868,-0.33162000533255664,163368,0.6606397342904927,0.9496342798949544,63868,1.0825254013544403,-9.9925556665171,0.6027529512941676,-1.4715787391798107,1.5043622318222363,-5.161933357241062,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8756,0.001,0.008095,log_profile,0.01,1.2,1,5,0.01,300.0,0.88286,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008244_mrrr8951_afs091029_aice0330_afirn0550_aging30_130_20010402-20201010.nc,0.13824552947564916,-0.5365045501040948,163368,0.624356076239954,0.9783643773072147,63868,1.0569453519395429,-9.479185986845685,0.5450927565018577,-1.0213270202783065,1.3289456383241958,-3.8086878473098524,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8951,0.001,0.008244,log_profile,0.01,1.2,1,5,0.01,300.0,0.91029,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008244_mrrr9097_afs088842_aice0330_afirn0550_aging30_079_20010402-20201010.nc,0.13058895378980964,-0.3710223779362236,163368,0.6679549759398641,0.9729089008278264,63868,1.0317308838039838,-8.98516725194564,0.5687175893159814,-1.2003363849034328,1.3652402857261265,-4.074933360848794,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9097,0.001,0.008244,log_profile,0.01,1.2,1,5,0.01,300.0,0.88842,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008338_mrrr9404_afs090411_aice0330_afirn0550_aging30_054_20010402-20201010.nc,0.13652511431655995,-0.49850003023552425,163368,0.6407150430758156,0.9858019096103207,63868,0.9837216305729168,-8.07751392696757,0.567322226693581,-1.1895524713486227,1.2198899102709042,-3.0518506812091575,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9404,0.001,0.008338,log_profile,0.01,1.2,1,5,0.01,300.0,0.90411,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008357_mrrr10549_afs087808_aice0330_afirn0550_aging30_051_20010402-20201010.nc,0.12797240070515278,-0.31663165608162824,163368,0.6476817881866055,0.9940392840028636,63868,0.7934534498029762,-4.905618486933201,0.6364374075659115,-1.7555427665384173,1.0222906239450138,-1.8455151951343334,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0549,0.001,0.008357,log_profile,0.01,1.2,1,5,0.01,300.0,0.87808,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008370_mrrr10857_afs089349_aice0330_afirn0550_aging30_028_20010402-20201010.nc,0.13327220066716103,-0.4279427524885515,163368,0.6141375504339645,0.9960996484221152,63868,0.7462805072972847,-4.224282800341261,0.6690641335259683,-2.04530824477491,0.9511012493589752,-1.4630070681955862,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0857,0.001,0.00837,log_profile,0.01,1.2,1,5,0.01,300.0,0.89349,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008391_mrrr11295_afs091903_aice0330_afirn0550_aging30_124_20010402-20201010.nc,0.14532850726324215,-0.69798278877925,163368,0.5772644794944806,0.9974857234938742,63868,0.687592136736118,-3.4349046285503695,0.7236274917266804,-2.5622621442321263,0.9023553661258499,-1.2170085322206252,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1295,0.001,0.008391,log_profile,0.01,1.2,1,5,0.01,300.0,0.91903,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008500_mrrr8007_afs087732_aice0330_afirn0550_aging30_024_20010402-20201010.nc,0.15133593953669178,-0.8412629441917661,163368,0.7441702806102756,0.8994946659842543,63868,1.2689202750179862,-14.103971422991433,1.0820908256738528,-6.965686122364382,2.195453911838914,-12.1238362526298,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8007,0.001,0.0085,log_profile,0.01,1.2,1,5,0.01,300.0,0.87732,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008504_mrrr11944_afs086598_aice0330_afirn0550_aging30_076_20010402-20201010.nc,0.12433406195820697,-0.24283050005644835,163368,0.7297236660997662,0.9960999646137412,63868,0.6228137087267834,-2.6386376452760554,0.7056617283132471,-2.3875747550189024,0.9667417989625383,-1.5446798271295608,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1945,0.001,0.008504,log_profile,0.01,1.2,1,5,0.01,300.0,0.86598,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008518_mrrr10592_afs092538_aice0330_afirn0550_aging30_013_20010402-20201010.nc,0.14813975018283373,-0.7643099127706141,163368,0.5653610927231006,0.9965515823676933,63868,0.7978279292012356,-4.97091587930395,0.6784406362399763,-2.1312624154630897,0.9328756167042235,-1.369515954745356,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.0593,0.001,0.008518,log_profile,0.01,1.2,1,5,0.01,300.0,0.92538,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008536_mrrr11204_afs086453_aice0330_afirn0550_aging30_092_20010402-20201010.nc,0.12342340161294786,-0.22469143784880785,163368,0.7011905920595797,0.9945298984618061,63868,0.7106979490635673,-3.7379732697909054,0.650626071645193,-1.8797758411829282,0.9878421993845018,-1.656973992039958,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1204,0.001,0.008536,log_profile,0.01,1.2,1,5,0.01,300.0,0.86453,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008603_mrrr11048_afs087512_aice0330_afirn0550_aging30_147_20010402-20201010.nc,0.12695547354534278,-0.29578968305958075,163368,0.6752287685199838,0.9947057433635211,63868,0.7365579918675331,-4.089045972227703,0.6538782323808037,-1.9086369676682242,0.9904373237870737,-1.6709524090059125,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1048,0.001,0.008603,log_profile,0.01,1.2,1,5,0.01,300.0,0.87512,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008698_mrrr9958_afs086335_aice0330_afirn0550_aging30_144_20010402-20201010.nc,0.12388994310207223,-0.23396762453854758,163368,0.7366113596806682,0.9794913099166447,63868,0.920576911445705,-6.949551709502441,0.6012338591823622,-1.4591364125637662,1.2784887193708463,-3.450470787136278,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9958,0.001,0.008698,log_profile,0.01,1.2,1,5,0.01,300.0,0.86335,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008727_mrrr11617_afs08692_aice0330_afirn0550_aging30_027_20010402-20201010.nc,0.1249348966253217,-0.2548712861277096,163368,0.6946165835435151,0.9956838190035271,63868,0.672208685332164,-3.2386808812296586,0.6726042243594716,-2.077619612554707,0.9545772678898788,-1.4810432197132863,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1617,0.001,0.008727,log_profile,0.01,1.2,1,5,0.01,300.0,0.8692,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008859_mrrr8514_afs090149_aice0330_afirn0550_aging30_094_20010402-20201010.nc,0.1335422207751444,-0.4337348660032021,163368,0.6387502346029106,0.8059410613234613,63868,1.1881456756210786,-12.242252520123534,0.6442343881657943,-1.82347252313604,1.702776514538332,-6.894551404721303,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8514,0.001,0.008859,log_profile,0.01,1.2,1,5,0.01,300.0,0.90149,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0008986_mrrr8285_afs090442_aice0330_afirn0550_aging30_096_20010402-20201010.nc,0.13697401889317123,-0.5083705868923727,163368,0.6358194185099465,0.6568922180158706,63868,1.2418717354412279,-13.466916257779733,0.7293964161202751,-2.6192868912233886,1.8467920061897007,-8.286415812621247,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8285,0.001,0.008986,log_profile,0.01,1.2,1,5,0.01,300.0,0.90442,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0009070_mrrr11412_afs086125_aice0330_afirn0550_aging30_145_20010402-20201010.nc,0.12308246042804305,-0.21793467967030367,163368,0.7223002224614931,0.9936001414844305,63868,0.7218012367890039,-3.887173144969883,0.6446273274023108,-1.8269178265954533,1.0145009217506582,-1.8023156084094571,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.1412,0.001,0.00907,log_profile,0.01,1.2,1,5,0.01,300.0,0.86125,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0009130_mrrr9348_afs091596_aice0330_afirn0550_aging30_097_20010402-20201010.nc,0.14006833544151362,-0.5772901582166452,163368,0.6498273393124249,0.9731728510796007,63868,1.055901376861711,-9.458495028497335,0.5450053148376643,-1.0206785654243609,1.3434835608064237,-3.9144720241378046,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9348,0.001,0.00913,log_profile,0.01,1.2,1,5,0.01,300.0,0.91596,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0009203_mrrr9894_afs087722_aice0330_afirn0550_aging30_107_20010402-20201010.nc,0.12697323819170703,-0.29615234337440643,163368,0.7191915736131663,0.9741443539107651,63868,0.9711938542675269,-7.847780358448935,0.5824819291102457,-1.3081321611471424,1.3367299385728804,-3.865186621526515,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.9894,0.001,0.009203,log_profile,0.01,1.2,1,5,0.01,300.0,0.87722,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0009296_mrrr11359_afs087476_aice0330_afirn0550_aging30_121_20010402-20201010.nc,0.12767486111537632,-0.310516358947182,163368,0.7292831539973976,0.9929866609752169,63868,0.7445371617340584,-4.199902980383887,0.6362680691022095,-1.75407661355645,1.0182570240192115,-1.82310468645196,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,1.136,0.001,0.009296,log_profile,0.01,1.2,1,5,0.01,300.0,0.87476,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
B16,B16_stageB/output/B16_S01_ms0009308_mrrr8441_afs092862_aice0330_afirn0550_aging30_014_20010402-20201010.nc,0.14272083178164224,-0.6375945887434993,163368,0.6020861959635443,0.8294319601806879,63868,1.2305761552968413,-13.204942270339181,0.591309464708828,-1.378621941652769,1.6766681165863797,-6.654315612278079,False,False,False,2,False,False,False,False,False,3600,200,2.0,Ri,Oerlemans98,Boone,Bintanja95,Moelg12,Sonntag90,0.2,0.1,200.0,0.5,300.0,600.0,270.16,0.1,1.0,1,0.8441,0.001,0.009308,log_profile,0.01,1.2,1,5,0.01,300.0,0.92862,0.55,0.33,30,3,10,30,14,263.17,0.24,1.7,4.0,0.0026,900.0,334000.0,2500000.0,2834000.0,1004.67,2050.0,4217.0,2.22,0.55,0.024,1000.0,917.0,1.1,5.67e-08,273.16,0.99
